DATE,AUS_CASES_ACTIVE,AUS_CASES_LOCAL_LAST_24H,AUS_CASES_OVERSEAS_ACQUIRED_LAST_24H,AUS_CASES_UNDER_INVESTIGATION_LAST_24H,AUS_CASES_LOCAL_LAST_7D,AUS_CASES_OVERSEAS_ACQUIRED_LAST_7D,AUS_CASES_UNDER_INVESTIGATION_LAST_7D,ACT_CASES_ACTIVE,ACT_CASES_LOCAL_LAST_24H,ACT_CASES_OVERSEAS_ACQUIRED_LAST_24H,ACT_CASES_UNDER_INVESTIGATION_LAST_24H,ACT_CASES_LOCAL_LAST_7D,ACT_CASES_OVERSEAS_ACQUIRED_LAST_7D,ACT_CASES_UNDER_INVESTIGATION_LAST_7D,NSW_CASES_ACTIVE,NSW_CASES_LOCAL_LAST_24H,NSW_CASES_OVERSEAS_ACQUIRED_LAST_24H,NSW_CASES_UNDER_INVESTIGATION_LAST_24H,NSW_CASES_LOCAL_LAST_7D,NSW_CASES_OVERSEAS_ACQUIRED_LAST_7D,NSW_CASES_UNDER_INVESTIGATION_LAST_7D,NT_CASES_ACTIVE,NT_CASES_LOCAL_LAST_24H,NT_CASES_OVERSEAS_ACQUIRED_LAST_24H,NT_CASES_UNDER_INVESTIGATION_LAST_24H,NT_CASES_LOCAL_LAST_7D,NT_CASES_OVERSEAS_ACQUIRED_LAST_7D,NT_CASES_UNDER_INVESTIGATION_LAST_7D,QLD_CASES_ACTIVE,QLD_CASES_LOCAL_LAST_24H,QLD_CASES_OVERSEAS_ACQUIRED_LAST_24H,QLD_CASES_UNDER_INVESTIGATION_LAST_24H,QLD_CASES_LOCAL_LAST_7D,QLD_CASES_OVERSEAS_ACQUIRED_LAST_7D,QLD_CASES_UNDER_INVESTIGATION_LAST_7D,SA_CASES_ACTIVE,SA_CASES_LOCAL_LAST_24H,SA_CASES_OVERSEAS_ACQUIRED_LAST_24H,SA_CASES_UNDER_INVESTIGATION_LAST_24H,SA_CASES_LOCAL_LAST_7D,SA_CASES_OVERSEAS_ACQUIRED_LAST_7D,SA_CASES_UNDER_INVESTIGATION_LAST_7D,TAS_CASES_ACTIVE,TAS_CASES_LOCAL_LAST_24H,TAS_CASES_OVERSEAS_ACQUIRED_LAST_24H,TAS_CASES_UNDER_INVESTIGATION_LAST_24H,TAS_CASES_LOCAL_LAST_7D,TAS_CASES_OVERSEAS_ACQUIRED_LAST_7D,TAS_CASES_UNDER_INVESTIGATION_LAST_7D,VIC_CASES_ACTIVE,VIC_CASES_LOCAL_LAST_24H,VIC_CASES_OVERSEAS_ACQUIRED_LAST_24H,VIC_CASES_UNDER_INVESTIGATION_LAST_24H,VIC_CASES_LOCAL_LAST_7D,VIC_CASES_OVERSEAS_ACQUIRED_LAST_7D,VIC_CASES_UNDER_INVESTIGATION_LAST_7D,WA_CASES_ACTIVE,WA_CASES_LOCAL_LAST_24H,WA_CASES_OVERSEAS_ACQUIRED_LAST_24H,WA_CASES_UNDER_INVESTIGATION_LAST_24H,WA_CASES_LOCAL_LAST_7D,WA_CASES_OVERSEAS_ACQUIRED_LAST_7D,WA_CASES_UNDER_INVESTIGATION_LAST_7D,AUS_SOURCE_OVERSEAS,AUS_SOURCE_LOCAL_CONFIRMED_CASE,AUS_SOURCE_LOCAL_UNKNOWN_CONTACT,AUS_SOURCE_LOCAL_INTERSTATE_TRAVEL,AUS_SOURCE_UNDER_INVESTIGATION,AUS_CASES_TOTAL,AUS_DEATHS_TOTAL,ACT_SOURCE_OVERSEAS,ACT_SOURCE_LOCAL_CONFIRMED_CASE,ACT_SOURCE_LOCAL_UNKNOWN_CONTACT,ACT_SOURCE_LOCAL_INTERSTATE_TRAVEL,ACT_SOURCE_UNDER_INVESTIGATION,ACT_CASES_TOTAL,ACT_DEATHS_TOTAL,NSW_SOURCE_OVERSEAS,NSW_SOURCE_LOCAL_CONFIRMED_CASE,NSW_SOURCE_LOCAL_UNKNOWN_CONTACT,NSW_SOURCE_LOCAL_INTERSTATE_TRAVEL,NSW_SOURCE_UNDER_INVESTIGATION,NSW_CASES_TOTAL,NSW_DEATHS_TOTAL,NT_SOURCE_OVERSEAS,NT_SOURCE_LOCAL_CONFIRMED_CASE,NT_SOURCE_LOCAL_UNKNOWN_CONTACT,NT_SOURCE_LOCAL_INTERSTATE_TRAVEL,NT_SOURCE_UNDER_INVESTIGATION,NT_CASES_TOTAL,NT_DEATHS_TOTAL,QLD_SOURCE_OVERSEAS,QLD_SOURCE_LOCAL_CONFIRMED_CASE,QLD_SOURCE_LOCAL_UNKNOWN_CONTACT,QLD_SOURCE_LOCAL_INTERSTATE_TRAVEL,QLD_SOURCE_UNDER_INVESTIGATION,QLD_CASES_TOTAL,QLD_DEATHS_TOTAL,SA_SOURCE_OVERSEAS,SA_SOURCE_LOCAL_CONFIRMED_CASE,SA_SOURCE_LOCAL_UNKNOWN_CONTACT,SA_SOURCE_LOCAL_INTERSTATE_TRAVEL,SA_SOURCE_UNDER_INVESTIGATION,SA_CASES_TOTAL,SA_DEATHS_TOTAL,TAS_SOURCE_OVERSEAS,TAS_SOURCE_LOCAL_CONFIRMED_CASE,TAS_SOURCE_LOCAL_UNKNOWN_CONTACT,TAS_SOURCE_LOCAL_INTERSTATE_TRAVEL,TAS_SOURCE_UNDER_INVESTIGATION,TAS_CASES_TOTAL,TAS_DEATHS_TOTAL,VIC_SOURCE_OVERSEAS,VIC_SOURCE_LOCAL_CONFIRMED_CASE,VIC_SOURCE_LOCAL_UNKNOWN_CONTACT,VIC_SOURCE_LOCAL_INTERSTATE_TRAVEL,VIC_SOURCE_UNDER_INVESTIGATION,VIC_CASES_TOTAL,VIC_DEATHS_TOTAL,WA_SOURCE_OVERSEAS,WA_SOURCE_LOCAL_CONFIRMED_CASE,WA_SOURCE_LOCAL_UNKNOWN_CONTACT,WA_SOURCE_LOCAL_INTERSTATE_TRAVEL,WA_SOURCE_UNDER_INVESTIGATION,WA_CASES_TOTAL,WA_DEATHS_TOTAL,AUS_TESTS_LAST_7D,AUS_TESTS_PER_100K_LAST_7D,AUS_TESTS_TOTAL,AUS_TESTS_POSITIVE_PCT,ACT_TESTS_LAST_7D,ACT_TESTS_PER_100K_LAST_7D,ACT_TESTS_TOTAL,ACT_TESTS_POSITIVE_PCT,NSW_TESTS_LAST_7D,NSW_TESTS_PER_100K_LAST_7D,NSW_TESTS_TOTAL,NSW_TESTS_POSITIVE_PCT,NT_TESTS_LAST_7D,NT_TESTS_PER_100K_LAST_7D,NT_TESTS_TOTAL,NT_TESTS_POSITIVE_PCT,QLD_TESTS_LAST_7D,QLD_TESTS_PER_100K_LAST_7D,QLD_TESTS_TOTAL,QLD_TESTS_POSITIVE_PCT,SA_TESTS_LAST_7D,SA_TESTS_PER_100K_LAST_7D,SA_TESTS_TOTAL,SA_TESTS_POSITIVE_PCT,TAS_TESTS_LAST_7D,TAS_TESTS_PER_100K_LAST_7D,TAS_TESTS_TOTAL,TAS_TESTS_POSITIVE_PCT,VIC_TESTS_LAST_7D,VIC_TESTS_PER_100K_LAST_7D,VIC_TESTS_TOTAL,VIC_TESTS_POSITIVE_PCT,WA_TESTS_LAST_7D,WA_TESTS_PER_100K_LAST_7D,WA_TESTS_TOTAL,WA_TESTS_POSITIVE_PCT,AUS_AGED_CARE_IN_HOME_ACTIVE,AUS_AGED_CARE_IN_HOME_RECOVERED,AUS_AGED_CARE_IN_HOME_DEATHS,ACT_AGED_CARE_IN_HOME_ACTIVE,ACT_AGED_CARE_IN_HOME_RECOVERED,ACT_AGED_CARE_IN_HOME_DEATHS,NSW_AGED_CARE_IN_HOME_ACTIVE,NSW_AGED_CARE_IN_HOME_RECOVERED,NSW_AGED_CARE_IN_HOME_DEATHS,NT_AGED_CARE_IN_HOME_ACTIVE,NT_AGED_CARE_IN_HOME_RECOVERED,NT_AGED_CARE_IN_HOME_DEATHS,QLD_AGED_CARE_IN_HOME_ACTIVE,QLD_AGED_CARE_IN_HOME_RECOVERED,QLD_AGED_CARE_IN_HOME_DEATHS,SA_AGED_CARE_IN_HOME_ACTIVE,SA_AGED_CARE_IN_HOME_RECOVERED,SA_AGED_CARE_IN_HOME_DEATHS,TAS_AGED_CARE_IN_HOME_ACTIVE,TAS_AGED_CARE_IN_HOME_RECOVERED,TAS_AGED_CARE_IN_HOME_DEATHS,VIC_AGED_CARE_IN_HOME_ACTIVE,VIC_AGED_CARE_IN_HOME_RECOVERED,VIC_AGED_CARE_IN_HOME_DEATHS,WA_AGED_CARE_IN_HOME_ACTIVE,WA_AGED_CARE_IN_HOME_RECOVERED,WA_AGED_CARE_IN_HOME_DEATHS,AUS_AGED_CARE_RESIDENTIAL_ACTIVE,AUS_AGED_CARE_RESIDENTIAL_RECOVERED,AUS_AGED_CARE_RESIDENTIAL_DEATHS,ACT_AGED_CARE_RESIDENTIAL_ACTIVE,ACT_AGED_CARE_RESIDENTIAL_RECOVERED,ACT_AGED_CARE_RESIDENTIAL_DEATHS,NSW_AGED_CARE_RESIDENTIAL_ACTIVE,NSW_AGED_CARE_RESIDENTIAL_RECOVERED,NSW_AGED_CARE_RESIDENTIAL_DEATHS,NT_AGED_CARE_RESIDENTIAL_ACTIVE,NT_AGED_CARE_RESIDENTIAL_RECOVERED,NT_AGED_CARE_RESIDENTIAL_DEATHS,QLD_AGED_CARE_RESIDENTIAL_ACTIVE,QLD_AGED_CARE_RESIDENTIAL_RECOVERED,QLD_AGED_CARE_RESIDENTIAL_DEATHS,SA_AGED_CARE_RESIDENTIAL_ACTIVE,SA_AGED_CARE_RESIDENTIAL_RECOVERED,SA_AGED_CARE_RESIDENTIAL_DEATHS,TAS_AGED_CARE_RESIDENTIAL_ACTIVE,TAS_AGED_CARE_RESIDENTIAL_RECOVERED,TAS_AGED_CARE_RESIDENTIAL_DEATHS,VIC_AGED_CARE_RESIDENTIAL_ACTIVE,VIC_AGED_CARE_RESIDENTIAL_RECOVERED,VIC_AGED_CARE_RESIDENTIAL_DEATHS,WA_AGED_CARE_RESIDENTIAL_ACTIVE,WA_AGED_CARE_RESIDENTIAL_RECOVERED,WA_AGED_CARE_RESIDENTIAL_DEATHS,AUS_CASES_HOSPITAL_NOT_ICU,AUS_CASES_HOSPITAL_ICU,ACT_CASES_HOSPITAL_NOT_ICU,ACT_CASES_HOSPITAL_ICU,NSW_CASES_HOSPITAL_NOT_ICU,NSW_CASES_HOSPITAL_ICU,NT_CASES_HOSPITAL_NOT_ICU,NT_CASES_HOSPITAL_ICU,QLD_CASES_HOSPITAL_NOT_ICU,QLD_CASES_HOSPITAL_ICU,SA_CASES_HOSPITAL_NOT_ICU,SA_CASES_HOSPITAL_ICU,TAS_CASES_HOSPITAL_NOT_ICU,TAS_CASES_HOSPITAL_ICU,VIC_CASES_HOSPITAL_NOT_ICU,VIC_CASES_HOSPITAL_ICU,WA_CASES_HOSPITAL_NOT_ICU,WA_CASES_HOSPITAL_ICU,AUS_DEATHS_AGE_0_9_SEX_M,AUS_DEATHS_AGE_0_9_SEX_F,AUS_DEATHS_AGE_10_19_SEX_M,AUS_DEATHS_AGE_10_19_SEX_F,AUS_DEATHS_AGE_20_29_SEX_M,AUS_DEATHS_AGE_20_29_SEX_F,AUS_DEATHS_AGE_30_39_SEX_M,AUS_DEATHS_AGE_30_39_SEX_F,AUS_DEATHS_AGE_40_49_SEX_M,AUS_DEATHS_AGE_40_49_SEX_F,AUS_DEATHS_AGE_50_59_SEX_M,AUS_DEATHS_AGE_50_59_SEX_F,AUS_DEATHS_AGE_60_69_SEX_M,AUS_DEATHS_AGE_60_69_SEX_F,AUS_DEATHS_AGE_70_79_SEX_M,AUS_DEATHS_AGE_70_79_SEX_F,AUS_DEATHS_AGE_80_89_SEX_M,AUS_DEATHS_AGE_80_89_SEX_F,AUS_DEATHS_AGE_90+_SEX_M,AUS_DEATHS_AGE_90+_SEX_F
2021-07-01,339,27,6,1,188,48,1,0,0,0,0,0,0,0,235,24,4,0,155,17,0,9,1,0,0,8,0,0,42,1,2,1,12,6,1,14,0,0,0,5,13,0,0,0,0,0,0,0,0,31,0,0,0,4,9,0,8,1,0,0,4,3,0,7896,18284,4303,159,1,30643,910,95,25,1,3,0,124,3,3473,1827,463,91,0,5854,54,173,10,0,2,0,185,0,1349,283,42,25,1,1700,7,615,156,9,27,0,807,4,85,141,5,3,0,234,13,1190,15752,3769,0,0,20711,820,916,90,14,8,0,1028,9,811437,3200,20840689,0.1,9287,2179,239683,0.1,408909,5057,6984429,0.1,11778,4786,247379,0.1,95316,1872,2917551,0.1,53473,3052,1559322,0.1,7770,1453,259422,0.1,161722,2453,7291584,0.3,63182,2410,1341319,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,64,3,0,0,12,2,9,0,41,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-02,370,33,7,3,205,53,4,0,0,0,0,0,0,0,263,31,1,0,174,17,0,8,0,0,0,8,0,0,42,0,2,3,10,8,4,16,1,1,0,6,13,0,0,0,0,0,0,0,0,32,0,3,0,2,12,0,9,1,0,0,5,3,0,7902,18314,4306,159,4,30685,910,95,25,1,3,0,124,3,3474,1855,466,91,0,5886,54,173,10,0,2,0,185,0,1351,283,42,25,4,1705,7,616,157,9,27,0,809,4,85,141,5,3,0,234,13,1192,15752,3769,0,0,20713,820,916,91,14,8,0,1029,9,882306,3479,21003473,0.1,9136,2144,240964,0.1,434907,5379,7058030,0.1,13928,5659,250881,0.1,113314,2225,2944544,0.1,61293,3498,1572445,0.1,8635,1615,261057,0.1,164457,2494,7316310,0.3,76636,2923,1359242,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,69,4,0,0,14,3,8,0,45,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-03,413,36,8,4,210,56,8,0,0,0,0,0,0,0,303,35,5,0,180,22,0,8,0,0,0,7,0,0,46,1,3,3,11,11,7,17,0,0,1,6,10,1,0,0,0,0,0,0,0,30,0,0,0,1,10,0,9,0,0,0,5,3,0,7911,18345,4311,159,8,30734,910,95,25,1,3,0,124,3,3479,1884,472,91,0,5926,54,173,10,0,2,0,185,0,1355,284,42,25,7,1713,7,616,157,9,27,1,810,4,85,141,5,3,0,234,13,1192,15753,3768,0,0,20713,820,916,91,14,8,0,1029,9,911198,3593,21127406,0.1,9136,2144,242106,0.1,436011,5393,7114361,0.1,15565,6325,254890,0.1,129521,2543,2969689,0.1,67803,3869,1584307,0.1,9417,1762,262254,0.1,167109,2534,7340557,0.3,76636,2923,1359242,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,60,6,0,0,5,5,8,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-04,423,19,4,0,194,52,8,0,0,0,0,0,0,0,318,16,0,0,166,20,0,8,0,0,0,4,0,0,47,2,1,0,11,11,7,17,0,2,0,6,9,1,0,0,0,0,0,0,0,23,0,1,0,1,9,0,10,1,0,0,6,3,0,7915,18365,4310,159,8,30757,910,95,25,1,3,0,124,3,3479,1901,471,91,0,5942,54,173,10,0,2,0,185,0,1356,286,42,25,7,1716,7,618,157,9,27,1,812,4,85,141,5,3,0,234,13,1193,15753,3768,0,0,20714,820,916,92,14,8,0,1030,9,922617,3638,21226249,0.1,9004,2113,242753,0.1,429294,5309,7159692,0.1,21112,8579,261265,0.1,136220,2675,2983689,0.1,73589,4200,1595642,0.1,9910,1854,262968,0.1,166852,2530,7360998,0.3,76636,2923,1359242,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,68,7,0,0,15,5,8,0,45,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-05,455,38,8,0,209,55,8,0,0,0,0,0,0,0,351,35,2,0,182,19,0,8,0,0,0,3,0,0,47,3,3,0,12,14,7,16,0,1,0,6,10,1,0,0,0,0,0,0,0,23,0,2,0,1,9,0,10,0,0,0,5,3,0,7924,18402,4311,159,7,30803,910,95,25,1,3,0,124,3,3481,1935,472,91,0,5979,54,173,10,0,2,0,185,0,1359,289,42,25,7,1722,7,620,157,9,27,0,813,4,85,141,5,3,0,234,13,1195,15753,3768,0,0,20716,820,916,92,14,8,0,1030,9,950868,3750,21358298,0.1,8625,2024,243416,0.1,428797,5303,7218065,0.1,22826,9275,262739,0.1,143152,2811,2997277,0.1,77113,4401,1605137,0.1,8950,1674,263617,0.1,169925,2577,7381688,0.3,91480,3489,1386359,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,1,0,0,8,1366,685,0,0,0,5,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,74,7,0,0,20,4,8,0,46,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-06,474,19,10,0,203,59,8,0,0,0,0,0,0,0,366,18,0,0,181,18,0,8,0,0,0,1,0,0,47,1,5,0,11,17,7,16,0,0,0,6,9,1,0,0,0,0,0,0,0,25,0,2,0,1,9,0,12,0,3,0,3,6,0,7934,18419,4313,159,7,30832,910,95,25,1,3,0,124,3,3481,1951,474,91,0,5997,54,173,10,0,2,0,185,0,1364,290,42,25,7,1728,7,620,157,9,27,0,813,4,85,141,5,3,0,234,13,1197,15753,3768,0,0,20718,820,919,92,14,8,0,1033,9,916120,3612.8091697175983,21450495,0.0014373561076329474,8329,1954.4807097986857,244735,0.0005066704803154432,394118,4874.396943060343,7250386,0.0008271283763374805,21275,8644.754432087379,261188,0.0007083020659448367,150381,2952.974614169864,3019495,0.0005722811264797591,76590,4370.762061397251,1612932,0.0005040510077300221,8115,1517.9601907223919,264532,0.0008845810714771748,171351,2598.6353414770415,7403837,0.002798278784365458,85961,3278.6566360367315,1393390,0.0007413574089092071,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,8,1366,685,0,0,0,5,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,74,9,0,0,17,6,8,0,48,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-07,485,28,1,0,200,42,8,0,0,0,0,0,0,0,376,27,1,0,186,13,0,8,0,0,0,1,0,0,49,1,0,0,9,15,7,16,0,0,0,1,3,1,0,0,0,0,0,0,0,24,0,0,0,0,8,0,12,0,0,0,3,3,0,7935,18442,4318,159,7,30861,910,95,25,1,3,0,124,3,3482,1973,479,91,0,6025,54,173,10,0,2,0,185,0,1364,291,42,25,7,1729,7,620,157,9,27,0,813,4,85,141,5,3,0,234,13,1197,15753,3768,0,0,20718,820,919,92,14,8,0,1033,9,862981,3403.2503057373083,21547898,0.0014322046633040493,8000,1877.2776657929503,246038,0.0005039871889708094,370898,4587.215192879278,7295386,0.0008258644573433126,19102,7761.790794911073,263412,0.0007023218380331951,131934,2590.7378774305716,3019495,0.0005726123076872126,75665,4317.97507997941,1623221,0.0005008560140609319,8069,1509.3556104669108,265867,0.0008801393177791904,168900,2561.4645328913884,7431335,0.002787924376979372,80413,3067.0491975852037,1403144,0.0007362038393778543,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,91,8,0,0,30,7,8,0,48,1,1,0,0,0,3,0,1,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-08,513,40,4,0,213,40,7,0,0,0,0,0,0,0,406,38,1,0,200,10,0,9,0,1,0,0,1,0,49,2,1,0,10,14,6,17,0,1,0,1,4,1,0,0,0,0,0,0,0,21,0,0,0,0,8,0,11,0,0,0,2,3,0,7939,18470,4330,159,7,30905,910,95,25,1,3,0,124,3,3483,1999,491,91,0,6064,54,174,10,0,2,0,186,0,1365,293,42,25,7,1732,7,621,157,9,27,0,814,4,85,141,5,3,0,234,13,1197,15753,3768,0,0,20718,820,919,92,14,8,0,1033,9,792444,3125.0807205253595,21633133,0.0014285956638828042,7222,1694.712412794586,246905,0.000502217452056459,350690,4337.285442334102,7335119,0.0008267077875628194,17281,7021.856702275063,264660,0.0007027884833371117,102880,2020.215507981697,3020431,0.0005734280968510785,70965,4049.7601473698387,1630287,0.0004992985897575089,7589,1419.5686860618894,267011,0.0008763683893172941,167171,2535.2432648193385,7458755,0.0027776753627113374,68646,2618.2415681224916,1409965,0.0007326422996315512,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,79,13,0,0,18,11,9,0,48,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-09,550,46,4,0,226,38,4,0,0,0,0,0,0,0,440,44,1,0,213,10,0,11,2,0,0,2,1,0,49,0,0,0,10,12,3,18,0,2,0,0,6,1,0,0,0,0,0,0,0,21,0,1,0,0,6,0,11,0,0,0,1,3,0,7943,18518,4328,159,7,30955,910,95,25,1,3,0,124,3,3484,2045,489,91,0,6109,54,174,12,0,2,0,188,0,1365,293,42,25,7,1732,7,623,157,9,27,0,816,4,85,141,5,3,0,234,13,1198,15753,3768,0,0,20719,820,919,92,14,8,0,1033,9,727763,2870.0048462878103,21731236,0.0014244472794828606,6824,1601.3178489213867,247788,0.0005004277850420521,319241,3948.328557689644,7377271,0.0008280839893234233,16150,6562.293023652699,267031,0.0007040381079350338,90430,1775.7395838528855,3034974,0.0005706803419073771,64591,3686.0150451457093,1637036,0.000498461854229229,6878,1286.5718042869514,267935,0.000873346147386493,168035,2548.3463160710744,7484345,0.002768311722669118,55614,2121.185306785016,1414856,0.0007301096365990603,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,92,12,0,0,33,10,11,0,44,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-10,589,50,12,0,240,42,0,0,0,0,0,0,0,0,482,50,2,0,228,7,0,10,0,0,0,2,1,0,45,0,5,0,9,14,0,19,0,2,0,0,8,0,0,0,0,0,0,0,0,23,0,3,0,0,9,0,10,0,0,0,1,3,0,7955,18563,4340,159,0,31017,910,95,25,1,3,0,124,3,3486,2084,500,91,0,6161,54,174,12,0,2,0,188,0,1370,299,43,25,0,1737,7,625,157,9,27,0,818,4,85,141,5,3,0,234,13,1201,15753,3768,0,0,20722,820,919,92,14,8,0,1033,9,691781,2728.106296376468,21819187,0.0014215470081447123,6247,1465.91919727607,248353,0.000499289318027163,304933,3771.3691915574004,7419294,0.0008304024614740972,13397,5443.655705131591,268287,0.0007007421157193603,79339,1557.9498268639177,3049028,0.000569689750307311,58533,3340.3031171140533,1642840,0.0004979182391468433,6665,1246.7288565822232,268919,0.0008701504914119121,167053,2533.453727727088,7507610,0.002760132718668125,55614,2121.185306785016,1414856,0.0007301096365990603,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,94,18,0,0,31,16,10,0,48,1,2,0,0,0,3,0,0,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-07-11,658,77,9,0,298,46,0,0,0,0,0,0,0,0,550,77,5,0,289,12,0,8,0,0,0,2,1,0,49,0,1,0,7,14,0,19,0,1,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,8,0,12,0,2,0,0,5,0,7964,18623,4357,159,0,31103,911,95,25,1,3,0,124,3,3491,2143,518,91,0,6243,55,174,12,0,2,0,188,0,1371,300,42,25,0,1738,7,626,157,9,27,0,819,4,85,141,5,3,0,234,13,1201,15753,3768,0,0,20722,820,921,92,14,8,0,1035,9,684715,2700.2408315975913,21907348,0.0014197519480678355,6052,1420.160554172367,248805,0.0004983822672373948,308356,3813.7043823786667,7468048,0.0008359614185661367,11661,4738.259996830596,269310,0.0006980802792321117,72514,1423.9298925523403,3056203,0.0005686795019833433,54090,3086.7544052876005,1649732,0.000496444270948251,6514,1218.4833866131437,269482,0.0008683325787993262,169914,2576.842419429884,7530912,0.0027515923702202336,55614,2121.185306785016,1414856,0.0007315232080155154,1,73,8,0,0,0,1,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,96,17,0,0,37,15,8,0,45,1,2,0,0,0,3,0,1,1,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
